거래일자,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2021-06-26,611.283,575.663,550.392,533.35,528.426,535.886,556.914,581.275,614.415,642.152,655.914,619.596,588.422,620.945,616.632,627.693,664.131,720.205,748.843,757.077,756.404,727.686,684.072,640.206
2021-06-27,607.974,573.3,550.966,535.353,532.313,536.873,548.649,552.326,558.128,571.512,578.877,585.424,597.057,609.17,624.803,637.019,662.022,692.857,722.928,741.854,748.195,718.798,673.685,640.149
2021-06-28,593.518,562.187,541.358,526.084,524.046,537.034,561.668,593.641,637.023,660.546,678.348,676.931,677.827,709.064,704.063,705.156,727.914,759.096,774.267,783.924,780.677,744.74,693.277,659.022
2021-06-29,608.534,574.092,551.496,539.297,533.449,545.712,568.284,594.453,635.689,667.66,675.081,673.4,691.52,728.639,712.13,718.082,732.326,760.661,771.461,785.721,784.738,749.142,696.977,661.88
2021-06-30,611.651,576.712,553.538,538.557,536.655,546.623,567.162,593.723,654.878,706.6,677.32,684.478,704.703,705.224,716.218,712.057,740.536,762.867,780.301,792.091,787.679,751.46,698.605,663.79
2021-07-01,616.031,580.976,555.443,541.827,539.563,549.062,574.567,608.173,649.373,693.844,683.903,689.888,691.48,714.982,721.348,727.732,752.55,783.191,801.352,813.828,807.726,772.13,720.832,680.785
2021-07-02,627.92,589.593,563.563,550.18,547.403,557.996,585.456,633.098,687.454,741.953,771.417,780.62,774.045,779.983,778.526,751.586,772.696,790.966,783.325,794.815,790.073,758.789,713.412,681.597
2021-07-03,632.947,592.973,567.709,553.245,548.669,555.333,579.125,613.021,667.439,724.191,754.99,750.588,748.368,760.518,773.673,774.075,785.833,808.749,824.003,827.763,823.49,792.136,746.61,711.218
2021-07-04,661.279,619.588,590.328,564.341,558.88,561.234,577.023,600.976,625.311,658.045,704.781,711.969,699.566,699.472,683.822,690.138,718.047,744.144,755.897,758.574,751.932,724.271,687.099,658.321
2021-07-05,610.814,577.318,556.584,544.811,542.695,552.421,588.891,649.694,713.295,775.188,812.371,816.313,804.209,835.685,832.04,831.995,841.569,849.711,850.94,858.182,849.454,809.989,758.333,718.165
2021-07-06,662.907,620.929,594.172,576.821,571.812,580.25,608.472,657.221,734.113,802.339,814.074,802.974,788.447,826.99,835.732,841.729,860.274,877.392,876.433,887.509,881.808,840.291,784.997,741.568
2021-07-07,682.053,636.682,611.381,589.188,586.631,593.586,629.377,689.223,775.724,839.945,894.353,864.666,837.207,895.012,905.215,891.766,880.723,884.037,879.932,892.442,880.703,835.431,781.787,739.055
2021-07-08,678.435,634.366,605.474,590.59,585.489,594.456,630.366,686.456,774.236,838.908,878.545,882.168,807.43,806.103,840.575,860.807,858.301,858.228,851.954,860.763,852.098,810.113,758.691,722.595
2021-07-09,662.851,619.017,590.456,573.92,567.8,576.493,607.092,666.439,726.943,755.633,774.435,769.246,761.994,756.331,760.285,798.393,772.993,805.037,812.409,855.138,850.439,812.598,760.613,720.93
2021-07-10,663.572,618.214,587.38,568.943,566.246,572.459,589.381,604.79,664.226,736.676,750.726,726.726,725.501,722.099,721.006,730.219,762.249,808.754,841.139,848.884,845.896,810.076,760.971,718.027
2021-07-11,659.58,616.891,589.778,571.555,567.39,571.121,588.871,610.028,650.339,690.496,723.205,737.154,753.131,752.828,759.222,771.758,799.309,844.523,874.73,891.214,889.294,848.387,793.361,746.28
2021-07-12,680.025,634.809,604.571,585.92,581.686,593.624,621.232,679.782,746.199,802.745,826.131,826.285,818.291,852.735,860.552,872.152,894.857,919.453,935.895,951.81,939.263,893.509,828.422,771.809
2021-07-13,702.995,656.855,627.122,610.02,604.919,612.364,642.519,697.778,772.859,819.676,834.383,865.884,863.698,870.652,901.941,916.4,927.094,941.653,947.884,958.183,946.1,898.536,830.598,778.098
2021-07-14,711.552,666.333,638.355,618.951,611.419,621.319,647.836,698.877,773.41,838.902,876.677,868.645,867.808,890.096,889.834,887.515,906.632,931.556,939.133,955.469,941.03,892.726,826.04,771.228
2021-07-15,702.939,655.246,624.942,607.102,596.606,606.657,636.057,681.22,746.724,791.949,806.181,805.53,807.372,820.184,826.898,854.966,900.522,953.075,966.234,974.984,961.784,913.563,843.268,785.922
2021-07-16,713.259,664.131,632.452,614.109,609.325,616.435,645.153,695.506,764.098,823.808,876.422,899.504,888.262,859.171,856.467,893.766,908.402,925.187,930.823,941.838,931.474,885.667,820.097,772.669
2021-07-17,706.441,658.132,626.536,608.451,598.164,603.021,618.072,631.226,664.148,691.173,715.293,746.473,759.96,779.415,792.015,811.779,826.748,833.766,851.016,869.958,864.302,821.806,771.468,727.537
2021-07-18,667.81,622.936,592.149,576.278,570.645,574.31,592.596,618.601,647.529,668.147,669.831,656.843,686.415,687.897,680.612,715.756,755.549,804.696,841.637,854.389,847.339,807.657,754.654,708.882
2021-07-19,650.199,610.401,586.481,570.696,566.275,578.245,608.235,648.519,709.482,751.062,777.234,786.461,773.531,798.042,813.45,828.699,866.247,909.758,932.665,932.903,914.593,868.871,799.732,747.809
2021-07-20,686.996,641.494,612.998,597.012,593.613,603.136,635.419,688.604,761.551,813.334,821.609,820.759,819.928,854.554,857.932,863.286,880.644,906.782,929.179,935.186,916.004,866.129,796.344,725.433
2021-07-21,679.346,635.623,608.452,593.268,589.682,601.277,634.748,676.488,741.454,786.886,802.451,797.497,792.563,814.954,827.421,852.814,877.348,909.994,926.487,931.812,914.709,872.757,807.88,734.527
2021-07-22,693.278,648.669,620.722,604.49,599.442,609.06,638.653,680.76,744.056,793.762,826.866,826.702,815.669,822.149,833.999,850.388,868.036,907.478,919.745,933.348,925.249,874.774,806.85,755.462
2021-07-23,695.488,649.866,623.348,606.16,600.193,610.282,636.466,685.787,764.227,830.111,851.56,857.834,850.507,876.352,852.949,852.078,866.898,882.419,882.54,892.908,883.877,844.06,784.527,743.262
2021-07-24,685.546,642.872,615.263,599.133,594.093,601.72,622.197,651.049,698.391,716.478,734.673,726.231,738.4,760.342,779.59,815.397,832.226,844.223,864.892,880.216,872.319,835.071,779.518,740.274
2021-07-25,688.602,646.495,620.336,600.615,593.511,598.556,613.394,638.049,679.175,724.289,750.311,752.703,743.043,745.725,747.853,745.924,755.984,791.974,813.588,826.358,824.459,791.257,740.693,704.572
2021-07-26,646.549,608.231,581.422,566.154,564.218,574.115,604.396,655.637,731.963,788.073,823.054,842.309,827.27,834.868,827.037,823.004,832.213,836.262,837.17,852.366,847.415,808.511,751.305,708.139
2021-07-27,652.696,609.64,586.174,570.402,568.491,577.936,608.164,647.819,704.868,746.656,767.36,774.268,766.59,789.944,806.074,818.631,849.511,892.663,911.579,916.972,896.248,845.594,778.961,731.346
2021-07-28,672.142,628.215,601.619,584.652,577.609,588.815,621.1,656.529,715.845,761.969,781.461,788.543,789.288,812.867,825.139,846.95,886.769,932.794,951.699,945.866,920.254,865.885,795.995,743.99
2021-07-29,681.781,638.179,607.616,588.958,581.706,592.769,620.77,656.583,714.354,760.292,785.57,783.793,780.334,803.784,819.431,835.242,880.306,929.919,937.772,944.516,930.993,880.605,805.512,749.168
2021-07-30,683.948,636.64,611.179,593.734,589.557,598.652,627.132,665.456,726.548,785.766,826.827,876.005,898.947,921.732,919.987,920.526,923.36,952.157,948.31,956.283,941.664,891.969,823.248,775.521
2021-07-31,715.356,670.644,638.902,621.989,614.516,620.295,642.219,679.244,734.978,804.001,827.018,826.761,837.449,834.439,834.398,850.583,862.153,882.117,897.26,916.985,910.788,868.608,804.134,751.937
2021-08-01,690.785,644.254,613.938,595.571,590.42,597.031,618.668,644.358,685.013,721.124,744.166,737.743,733.263,745.213,761.302,773.367,808.682,873.257,914.63,935.846,931.004,887.431,823.04,747.543
2021-08-02,696.05,648.025,616.766,598.821,591.293,604.153,636.433,685.105,761.162,829.092,865.765,868.547,854.453,875.149,900.971,890.119,940.748,937.633,944.568,958.728,939.299,886.957,815.42,757.25
2021-08-03,692.527,647.93,622.024,605.684,599.893,609.459,635.134,682.589,767.332,822.92,828.892,841.81,852.23,880.657,876.213,869.246,897.08,939.72,949.315,958.082,940.881,889.878,817.383,757.405
2021-08-04,692.705,648.258,619.659,600.758,595.797,604.96,633.477,672.925,734.145,788.876,812.443,817.367,831.036,860.302,877.031,889.933,929.232,967.831,975.146,988.08,968.866,915.74,839.084,780.644
2021-08-05,714.539,666.19,635.942,615.604,608.268,619.23,651.171,697.675,766.893,823.586,845.965,861.445,872.585,883.5,879.073,898.694,943.013,976.519,987.885,994.93,969.243,910.27,833.501,772.201
2021-08-06,703.734,656.374,626.347,607.237,598.427,606.023,637.814,680.435,751.555,806.698,832.195,846.033,853.185,872.475,880.211,908.894,947.629,1001.904,1012.095,1011.108,987.044,932.147,852.18,791.115
2021-08-07,725.713,673.375,640.785,620.561,611.442,619.45,641.78,664.321,701.019,747.122,778.776,788.99,815.836,826.444,850.243,880.33,907.61,939.924,973.216,986.251,967.689,913.263,842.683,786.928
2021-08-08,721.192,672.846,640.336,617.624,610.12,616.69,630.61,657.954,707.037,765.21,811.448,826.127,845.719,825.147,790.862,786.824,799.288,838.709,875.561,895.807,885.257,841.875,783.697,735.521
2021-08-09,677.077,636.223,610.04,593.326,586.395,602.436,632.471,681.409,746.4,794.517,822.05,824.935,815.35,837.921,854.934,847.178,892.302,930.368,938.372,948.584,927.001,871.274,796.618,742.534
2021-08-10,681.882,640.047,610.57,593.844,590.084,603.481,630.843,671.95,730.862,780.593,817.785,854.918,823.031,834.732,833.018,836.5,867.602,909.732,919.206,935.587,916.711,866.087,796.884,745.684
2021-08-11,684.866,642.114,612.955,593.132,586.298,596.978,620.107,679.171,749.302,814.881,839.102,837.126,837.865,850.683,817.606,835.156,859.911,880.905,893.428,907.201,881.31,830.184,769.447,724.395
2021-08-12,671.256,631.021,606.176,590.612,583.9,595.294,622.473,686.815,767.828,833.829,846.27,829.156,806.824,829.841,844.112,853.801,853.408,858.894,850.554,859.879,843.532,800.725,745.764,710.762
2021-08-13,656.551,617.012,592.393,578.249,573.506,581.79,603,654.165,722.129,779.72,800.852,806.214,775.63,773.631,773.573,766.892,794.008,807.886,802.719,810.647,794.232,757.683,710.362,683.695
2021-08-14,636.813,597.765,578.8,563.114,562.446,569.02,585.078,620.149,661.619,705.231,737.541,738.873,721.515,726.747,708.672,706.381,719.436,735.501,756.438,772.7,762.223,730.514,691.096,660.141
2021-08-15,617.17,581.077,557.146,542.711,538.745,547.557,557.787,570.44,597.728,633.299,664.017,677.518,692.396,702.098,707.391,703.723,717.005,746.376,765.843,776.802,761.572,725.039,683.157,650.393
2021-08-16,606.987,574.141,551.135,539.433,538.869,549.466,569.249,609.059,655.807,686.418,705.322,689.034,682.066,688.31,689.829,702.296,715.85,755.24,787.651,799.184,784.446,750.55,702.196,667.371
2021-08-17,615.418,581.213,559.696,546.886,544.429,556.509,582.914,619.152,659.46,701.503,685.047,694.301,704.474,679.578,677.45,708.016,743.365,784.954,810.609,824.468,803.18,759.537,704.831,668.631
2021-08-18,618.878,583.264,560.88,545.931,541.843,556.216,583.461,615.254,657.278,683.925,690.221,697.374,702.902,734.291,744.228,741.423,769.379,804.465,818.724,832.481,808.001,757.708,698.349,661.54
2021-08-19,611.691,577.615,556.004,541.596,540.092,554.956,575.824,599.403,650.606,679.165,707.516,717.892,736.036,722.263,741.465,778.064,798.267,805.359,805.731,824.983,802.549,751.176,694.016,659.655
2021-08-20,613.297,578.83,556.448,545.113,543.659,559.945,581.934,616.016,665.923,702.703,713.045,715.695,721.194,744.958,789.395,792.455,828.394,856.442,855.836,869.899,843.572,795.404,738.03,698.219
2021-08-21,651.867,613.849,590.86,575.546,574.442,585.783,606.521,644.977,703.846,752.226,789.937,805.029,832.484,819.477,792.72,785.944,779.699,791.802,803.337,821.95,805.784,765.546,714.462,679.778
2021-08-22,634.113,597.717,573.053,560.446,554.646,563.525,574.986,592.491,637.653,688.618,731.12,766.829,774.067,765.587,761.946,749.378,755.122,777.848,790.731,802.968,787.316,747.421,699.925,670.062
2021-08-23,623.813,589.066,565.374,553.999,551.688,566.236,593.779,652.445,723.815,780.46,793.066,790.906,820.981,847.059,869.391,835.168,843.494,857.031,863.572,876.008,840.95,787.883,727.267,690.684
2021-08-24,642.046,612.513,592.581,580.267,579.555,593.965,623.328,691.752,787.891,859.995,883.316,882.301,872.125,895.289,892.227,881.84,894.834,903.542,892.016,896.383,863.132,805.652,747.45,707.464
2021-08-25,654.075,617.263,591.055,575.561,575.739,587.25,612.198,674.185,754.483,828.543,870.997,891.419,904.523,918.716,897.77,890.539,901.596,906.628,903.862,910.91,876.71,812.572,754.409,713.016
2021-08-26,657.507,620.032,593.147,575.381,572.211,585.747,609.725,644.794,702.482,740.64,765.444,763.998,775.247,823.975,813.29,801.79,854.879,883.704,894.159,916.052,888.975,828.668,763.719,720.557
2021-08-27,664.405,626.373,602.615,585.619,579.321,594.732,623.662,677.813,745.65,789.876,796.53,807.812,792.495,812.748,829.022,840.136,877.213,907.353,908.339,916.315,883.843,821.962,765.612,727.559
2021-08-28,675.003,635.223,607.962,592.091,586.896,598.326,616.937,644.181,676.37,709.884,745.069,773.534,772.145,778.556,770.747,785.078,826.262,873.097,902.327,912.686,884.743,822.746,762.856,716.609
2021-08-29,663.76,625.279,598.178,581.797,577.292,587.733,600.621,614.187,633.31,665.748,691.981,693.787,712.111,731.504,739.378,765.35,809.379,870.819,893.227,914.534,888.489,829.763,767.426,722.298
2021-08-30,665.215,625.281,600.312,585.452,579.938,594.623,625.325,680.785,753.657,807.636,836.973,825.673,823.21,835.827,848.86,865.795,905.497,925.894,931.501,944.996,906.797,839.205,769.98,717.863
2021-08-31,662.83,621.887,595.475,581.818,578.504,591.989,619.155,664.742,720.652,767.11,784.052,790.068,786.736,807.553,814.23,842.663,890.779,920.064,927.244,940.733,902.223,835.749,767.123,718.497
