거래일자,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2023-08-22,796850,721835,686209,662806,655158,666192,698044,767257,859558,926761,946890,940487,945770,965756,997681,998769,1018042,1035709,1033248,1040430,1011551,956308,897655,841265
2023-08-23,770719,718263,684291,661512,653759,668843,698178,765854,847547,913767,957172,974244,974367,980905,980647,962121,947659,951151,950953,957642,936222,883863,835902,785598
2023-08-24,723482,678721,650824,631849,626213,640702,676999,754287,847234,914188,934702,915040,905559,907462,911994,899093,914226,938107,946304,949619,919203,866558,812097,764112
2023-08-25,703472,657948,630390,611066,602568,615285,652463,706195,775968,828820,852087,860730,860582,882132,896566,910801,932339,947373,942519,947039,917810,861598,810707,761291
2023-08-26,703481,656682,625610,603339,595769,608960,629702,651014,684868,721536,750502,758537,763264,783396,802085,808436,839143,884433,902766,914422,889198,841378,790401,742257
2023-08-27,685503,643522,610260,592366,589093,600223,615318,637658,671134,716348,747953,762406,775730,801170,811624,834542,876047,923855,942218,954687,932148,883236,828639,778618
2023-08-28,715709,676390,648564,629782,622700,634823,669488,747188,834788,897166,921436,933277,951729,963637,967291,986792,992637,1003586,1003434,1009882,973889,918655,861677,802008
2023-08-29,739185,694818,661903,640622,636125,646423,685187,761883,844347,905302,926728,942457,952206,981132,984618,989829,979631,978873,980608,992288,959028,902910,847471,793036
2023-08-30,730477,683566,654954,631135,629454,644349,675927,760238,852940,914729,937435,929986,906561,894755,865612,879743,886735,884151,876330,883497,853856,807702,764013,716426
2023-08-31,671303,628127,600529,583819,580045,596828,629138,689574,755926,794066,819087,810226,791915,810261,829696,848792,854531,872628,884965,890998,864955,819443,775146,733803
2023-09-01,676803,636803,608006,588079,584287,596389,626774,703674,778657,820206,871409,878293,871987,898994,899628,886355,878849,888305,881747,897276,880430,836734,796892,757224
2023-09-02,704337,661538,632087,606112,599265,609831,626341,654214,714058,751493,768227,796130,796739,784713,800650,810460,847433,893441,907304,913651,890922,844842,798896,754828
2023-09-03,704855,659923,630403,611188,600094,610799,627273,655509,691637,737877,763045,778447,795745,807308,821586,843367,879189,914057,932678,936084,905501,854048,800839,750348
2023-09-04,690752,644835,619173,601070,593155,610972,649510,719760,804442,859079,882712,887136,888010,914186,919865,928686,955411,983114,981236,975885,938096,879821,826798,773924
2023-09-05,711801,666938,637280,617405,613037,625891,662059,740345,798268,843262,856540,848382,868211,871876,871120,883988,912423,947157,940253,931387,891761,840697,794743,747710
2023-09-06,686971,648107,619392,599834,595729,613722,651204,710255,773785,816224,835849,840661,836432,859846,873315,890510,923329,957280,962234,961933,925986,870216,817365,761155
2023-09-07,702149,663569,632175,611166,607044,617260,650727,708418,762373,803242,815226,812883,804568,818788,823588,832221,864669,899522,903925,907825,873987,827066,782153,736348
2023-09-08,684362,644507,616285,595609,591165,601753,635088,684328,737865,770289,781737,779748,771020,790638,803990,822944,850502,876270,879596,880133,842801,795606,754231,718540
2023-09-09,662473,622298,596612,578430,573185,586628,607045,628551,661553,698639,719899,727044,724756,737380,747231,759126,791823,831716,851278,854085,821198,776023,733434,695312
2023-09-10,645467,607854,583133,566378,563318,576850,590988,608678,623435,662748,694690,712025,721726,720780,722804,741392,781787,815083,838698,849793,820518,771297,729706,687356
2023-09-11,637339,600191,577912,564598,560545,575691,610196,660933,727197,780767,803834,807299,802355,839093,850164,867880,894137,912988,913476,916750,881304,823407,765147,727344
2023-09-12,672223,630093,602681,585190,582003,594577,628473,685918,755298,811646,854159,873872,869546,882170,901416,902905,902089,914211,926260,931423,892575,837686,788801,743169
2023-09-13,684252,641291,611982,593608,591270,606012,640192,699052,783400,825553,855443,863170,871271,880462,892944,930782,942369,947777,956161,957588,920490,863369,810284,761806
2023-09-14,701109,654917,623264,602374,598658,614201,647658,718259,798484,863755,884128,876655,864651,861302,861917,839242,859438,870462,875108,878792,854850,813849,776209,735696
2023-09-15,682077,642143,612467,594883,592384,608041,643610,705411,782126,837616,864534,865485,862846,884691,902962,911088,941354,970142,973807,970921,938131,884061,831805,786607
2023-09-16,725059,678914,643155,622823,615762,627122,645436,683109,745539,795328,825963,836637,884973,868468,830043,795629,825164,868613,889731,895822,868013,825607,781669,743536
2023-09-17,691396,649997,618309,599467,593086,602668,618088,644261,700624,733021,752170,757976,770061,769115,781617,801301,813987,837946,863353,865923,836352,790115,752012,711902
2023-09-18,656971,618034,590505,576009,573317,591000,624467,681228,764172,819489,833669,837321,826459,846966,860452,876810,895108,914960,918043,913636,877211,822139,775325,725210
2023-09-19,665352,626804,598139,580062,576756,591648,626129,676981,733992,781099,817271,806408,810542,853531,870045,849078,870291,897378,907841,906014,869132,812565,765730,720987
2023-09-20,665964,628543,600674,586519,582054,595328,631551,696445,780627,836811,857316,873154,871481,908206,917965,923478,924145,937328,950846,955813,925331,867029,797917,744413
2023-09-21,683202,638399,607997,588194,583331,597658,626413,676932,720322,738668,743973,731484,747789,782262,773951,788007,801359,823618,828146,826600,803490,758036,725783,688198
2023-09-22,636678,602068,576422,557327,554267,570327,603948,663180,731399,767951,765559,754428,740790,789468,786832,780986,783254,798931,813562,813235,791245,754798,724462,685824
2023-09-23,634364,596441,571671,555876,550147,561823,582592,601291,615865,648645,652008,659929,692071,690973,682009,699322,718052,737215,760094,764448,740896,708169,681981,655875
2023-09-24,610223,577072,552919,540027,536440,547926,569822,588448,613387,614391,618336,628100,621426,628975,664853,673346,706234,731504,760387,769142,744326,712713,682884,645929
2023-09-25,602777,571545,549913,534572,536699,554831,584915,643301,690833,736533,749038,751189,753898,798988,828552,815374,824156,846304,854047,851109,818202,771383,727067,686990
2023-09-26,636996,600385,573228,556380,553313,568481,601646,648055,707049,771106,781474,765052,764805,792583,813832,822743,829945,847513,851586,850373,821192,777623,738682,697871
2023-09-27,645690,605478,579798,564775,562490,575409,604494,651267,700770,728072,734548,729433,735665,754365,769920,784095,799633,816383,826688,825547,803827,768221,734218,697522
2023-09-28,644691,606161,580338,562054,557639,567890,591029,616767,645578,659290,711090,694168,654645,669991,671891,693899,724407,758778,775534,775697,756639,725649,694935,660190
2023-09-29,609173,572374,549978,533301,526137,534549,562800,575006,563197,546121,537653,531920,538566,556226,578018,612026,646906,688405,718464,721629,711725,688348,663209,630957
2023-09-30,586306,555369,535747,520054,517086,529672,546457,571579,610638,632482,645953,624880,622436,630656,627833,602030,625003,657524,696013,703690,692645,670205,646415,620962
